series_id,date,value
PCUAINFOAINFO,09-01-18,102.8
PCUAINFOAINFO,10-01-18,103.1
PCUAINFOAINFO,11-01-18,102.9
PCUAINFOAINFO,12-01-18,102.5
PCUAINFOAINFO,01-01-19,102.8
PCUAINFOAINFO,02-01-19,102.7
PCUAINFOAINFO,03-01-19,102.9
PCUAINFOAINFO,04-01-19,103.3
PCUAINFOAINFO,05-01-19,103.6
PCUAINFOAINFO,06-01-19,103.2
PCUAINFOAINFO,07-01-19,103.2
PCUAINFOAINFO,08-01-19,103.1
PCUAINFOAINFO,09-01-19,103.5
PCUAINFOAINFO,10-01-19,103.6
PCUAINFOAINFO,11-01-19,103.7
PCUAINFOAINFO,12-01-19,103.6
PCUAINFOAINFO,01-01-20,104.1
PCUAINFOAINFO,02-01-20,104.4
PCUAINFOAINFO,03-01-20,104.4
PCUAINFOAINFO,04-01-20,104.1
PCUAMUMAMUM,02-01-18,122.4
PCUAMUMAMUM,03-01-18,122.3
PCUAMUMAMUM,04-01-18,123.1
PCUAMUMAMUM,05-01-18,124.4
PCUAMUMAMUM,06-01-18,125.2
PCUAMUMAMUM,07-01-18,125.6
PCUAMUMAMUM,08-01-18,126
PCUAMUMAMUM,09-01-18,125.6
PCUAMUMAMUM,10-01-18,126.3
PCUAMUMAMUM,11-01-18,125.1
PCUAMUMAMUM,12-01-18,124.1
PCUAMUMAMUM,01-01-19,123
PCUAMUMAMUM,02-01-19,123.8
PCUAMUMAMUM,03-01-19,124.8
PCUAMUMAMUM,04-01-19,125.2
PCUAMUMAMUM,05-01-19,125.2
PCUAMUMAMUM,06-01-19,124.4
PCUAMUMAMUM,07-01-19,124.7
PCUAMUMAMUM,08-01-19,124.8
PCUAMUMAMUM,09-01-19,124.5
PCUAMUMAMUM,10-01-19,123.9
PCUAMUMAMUM,11-01-19,123.9
PCUAMUMAMUM,12-01-19,123.6
PCUAMUMAMUM,01-01-20,123.7
PCUAMUMAMUM,02-01-20,122.5
PCUAMUMAMUM,03-01-20,121.3
PCUAMUMAMUM,04-01-20,117.3
PCUARETTRARETTR,02-01-18,128.1
PCUARETTRARETTR,03-01-18,127.8
PCUARETTRARETTR,04-01-18,128.1
PCUARETTRARETTR,05-01-18,128.2
PCUARETTRARETTR,06-01-18,128.9
PCUARETTRARETTR,07-01-18,127.9
PCUARETTRARETTR,08-01-18,128.1
PCUARETTRARETTR,09-01-18,128
PCUARETTRARETTR,10-01-18,130.5
PCUARETTRARETTR,11-01-18,131
PCUARETTRARETTR,12-01-18,130.8
PCUARETTRARETTR,01-01-19,129.7
PCUARETTRARETTR,02-01-19,130.4
PCUARETTRARETTR,03-01-19,130.6
PCUARETTRARETTR,04-01-19,131.6
PCUARETTRARETTR,05-01-19,130.6
PCUARETTRARETTR,06-01-19,131.8
PCUARETTRARETTR,07-01-19,130.6
PCUARETTRARETTR,08-01-19,133.1
PCUARETTRARETTR,09-01-19,133.3
PCUARETTRARETTR,10-01-19,134.6
PCUARETTRARETTR,11-01-19,132.4
PCUARETTRARETTR,12-01-19,131.7
PCUARETTRARETTR,01-01-20,133.3
PCUARETTRARETTR,02-01-20,132.6
PCUARETTRARETTR,03-01-20,135.7
PCUARETTRARETTR,04-01-20,139.2
PCUASHCASHC,02-01-18,123.4
PCUASHCASHC,03-01-18,123.5
PCUASHCASHC,04-01-18,123.7
PCUASHCASHC,05-01-18,123.8
PCUASHCASHC,06-01-18,123.8
PCUASHCASHC,07-01-18,124.1
PCUASHCASHC,08-01-18,124.2
PCUASHCASHC,09-01-18,124.3
PCUASHCASHC,10-01-18,124.9
PCUASHCASHC,11-01-18,125
PCUASHCASHC,12-01-18,125
PCUASHCASHC,01-01-19,125.4
PCUASHCASHC,02-01-19,125.5
PCUASHCASHC,03-01-19,125.5
PCUASHCASHC,04-01-19,125.8
PCUASHCASHC,05-01-19,125.8
PCUASHCASHC,06-01-19,125.9
PCUASHCASHC,07-01-19,126.2
PCUASHCASHC,08-01-19,126.4
PCUASHCASHC,09-01-19,126.4
PCUASHCASHC,10-01-19,127.3
PCUASHCASHC,11-01-19,127.4
PCUASHCASHC,12-01-19,127.3
PCUASHCASHC,01-01-20,127.9
PCUASHCASHC,02-01-20,127.9
PCUASHCASHC,03-01-20,128.1
PCUASHCASHC,04-01-20,128.4
PCUASTDSVASTDSV,02-01-18,123.4
PCUASTDSVASTDSV,03-01-18,123.6
PCUASTDSVASTDSV,04-01-18,123.8
PCUASTDSVASTDSV,05-01-18,123.9
PCUASTDSVASTDSV,06-01-18,124.3
PCUASTDSVASTDSV,07-01-18,125.3
PCUASTDSVASTDSV,08-01-18,125.5
PCUASTDSVASTDSV,09-01-18,125.6
PCUASTDSVASTDSV,10-01-18,125.8
PCUASTDSVASTDSV,11-01-18,125.7
PCUASTDSVASTDSV,12-01-18,125.5
PCUASTDSVASTDSV,01-01-19,126.1
PCUASTDSVASTDSV,02-01-19,126.6
PCUASTDSVASTDSV,03-01-19,127
PCUASTDSVASTDSV,04-01-19,127.4
PCUASTDSVASTDSV,05-01-19,127.5
PCUASTDSVASTDSV,06-01-19,127.9
PCUASTDSVASTDSV,07-01-19,128.1
PCUASTDSVASTDSV,08-01-19,128.4
PCUASTDSVASTDSV,09-01-19,128
PCUASTDSVASTDSV,10-01-19,127.1
PCUASTDSVASTDSV,11-01-19,126.8
PCUASTDSVASTDSV,12-01-19,126.7
PCUASTDSVASTDSV,01-01-20,127.4
PCUASTDSVASTDSV,02-01-20,127.5
PCUASTDSVASTDSV,03-01-20,127.4
PCUASTDSVASTDSV,04-01-20,124.7
PCUATRADEATRADE,02-01-18,131.6
PCUATRADEATRADE,03-01-18,131.2
PCUATRADEATRADE,04-01-18,131.6
PCUATRADEATRADE,05-01-18,132.1
PCUATRADEATRADE,06-01-18,132.7
PCUATRADEATRADE,07-01-18,132.3
PCUATRADEATRADE,08-01-18,132
PCUATRADEATRADE,09-01-18,131.9
PCUATRADEATRADE,10-01-18,133.9
PCUATRADEATRADE,11-01-18,134
PCUATRADEATRADE,12-01-18,133.9
PCUATRADEATRADE,01-01-19,134.1
PCUATRADEATRADE,02-01-19,134.5
PCUATRADEATRADE,03-01-19,135.5
PCUATRADEATRADE,04-01-19,136.4
PCUATRADEATRADE,05-01-19,136.1
PCUATRADEATRADE,06-01-19,136.3
PCUATRADEATRADE,07-01-19,135.9
PCUATRADEATRADE,08-01-19,137.6
PCUATRADEATRADE,09-01-19,137.5
PCUATRADEATRADE,10-01-19,138.4
PCUATRADEATRADE,11-01-19,137.2
PCUATRADEATRADE,12-01-19,137.1
PCUATRADEATRADE,01-01-20,137.6
PCUATRADEATRADE,02-01-20,137.2
PCUATRADEATRADE,03-01-20,139.1
PCUATRADEATRADE,04-01-20,140.5
PCUATRANSATRANS,02-01-18,125.8
PCUATRANSATRANS,03-01-18,127.3
PCUATRANSATRANS,04-01-18,127.6
PCUATRANSATRANS,05-01-18,127.6
PCUATRANSATRANS,06-01-18,129.4
PCUATRANSATRANS,07-01-18,129.8
PCUATRANSATRANS,08-01-18,129.2
PCUATRANSATRANS,09-01-18,129.6
PCUATRANSATRANS,10-01-18,131.4
PCUATRANSATRANS,11-01-18,132.2
PCUATRANSATRANS,12-01-18,131.8
PCUATRANSATRANS,01-01-19,132.4
PCUATRANSATRANS,02-01-19,131.2
PCUATRANSATRANS,03-01-19,131.6
PCUATRANSATRANS,04-01-19,132.2
PCUATRANSATRANS,05-01-19,132.3
PCUATRANSATRANS,06-01-19,133.2
PCUATRANSATRANS,07-01-19,133.5
PCUATRANSATRANS,08-01-19,132.5
PCUATRANSATRANS,09-01-19,131.3
PCUATRANSATRANS,10-01-19,132.7
PCUATRANSATRANS,11-01-19,132.7
PCUATRANSATRANS,12-01-19,134.8
PCUATRANSATRANS,01-01-20,133.6
PCUATRANSATRANS,02-01-20,132.3
PCUATRANSATRANS,03-01-20,128.5
PCUATRANSATRANS,04-01-20,124.6
PCUATRNWRATRNWR,02-01-18,131
PCUATRNWRATRNWR,03-01-18,132.3
PCUATRNWRATRNWR,04-01-18,132.6
PCUATRNWRATRNWR,05-01-18,132.6
PCUATRNWRATRNWR,06-01-18,134.2
PCUATRNWRATRNWR,07-01-18,134.6
PCUATRNWRATRNWR,08-01-18,134
PCUATRNWRATRNWR,09-01-18,134.5
PCUATRNWRATRNWR,10-01-18,136.1
PCUATRNWRATRNWR,11-01-18,136.7
PCUATRNWRATRNWR,12-01-18,136.3
PCUATRNWRATRNWR,01-01-19,137.2
PCUATRNWRATRNWR,02-01-19,136.4
PCUATRNWRATRNWR,03-01-19,136.8
PCUATRNWRATRNWR,04-01-19,137.4
PCUATRNWRATRNWR,05-01-19,137.5
PCUATRNWRATRNWR,06-01-19,138.3
PCUATRNWRATRNWR,07-01-19,138.6
PCUATRNWRATRNWR,08-01-19,137.7
PCUATRNWRATRNWR,09-01-19,136.7
PCUATRNWRATRNWR,10-01-19,137.9
PCUATRNWRATRNWR,11-01-19,137.9
PCUATRNWRATRNWR,12-01-19,139.7
PCUATRNWRATRNWR,01-01-20,139.2
PCUATRNWRATRNWR,02-01-20,138.2
PCUATRNWRATRNWR,03-01-20,135.1
PCUATRNWRATRNWR,04-01-20,131.5
PCUATTDSVATTDSV,02-01-18,120.3
PCUATTDSVATTDSV,03-01-18,120.6
PCUATTDSVATTDSV,04-01-18,120.7
PCUATTDSVATTDSV,05-01-18,120.9
PCUATTDSVATTDSV,06-01-18,121.2
PCUATTDSVATTDSV,07-01-18,121.8
PCUATTDSVATTDSV,08-01-18,122
PCUATTDSVATTDSV,09-01-18,122
PCUATTDSVATTDSV,10-01-18,122.4
PCUATTDSVATTDSV,11-01-18,122.4
PCUATTDSVATTDSV,12-01-18,122.2
PCUATTDSVATTDSV,01-01-19,122.7
PCUATTDSVATTDSV,02-01-19,123
PCUATTDSVATTDSV,03-01-19,123.2
PCUATTDSVATTDSV,04-01-19,123.6
PCUATTDSVATTDSV,05-01-19,123.7
PCUATTDSVATTDSV,06-01-19,123.9
PCUATTDSVATTDSV,07-01-19,124.1
PCUATTDSVATTDSV,08-01-19,124.3
PCUATTDSVATTDSV,09-01-19,124.1
PCUATTDSVATTDSV,10-01-19,123.8
PCUATTDSVATTDSV,11-01-19,123.7
PCUATTDSVATTDSV,12-01-19,123.6
PCUATTDSVATTDSV,01-01-20,124.3
PCUATTDSVATTDSV,02-01-20,124.4
PCUATTDSVATTDSV,03-01-20,124.3
PCUATTDSVATTDSV,04-01-20,122.8
PCUAWHLTRAWHLTR,02-01-18,136.4
PCUAWHLTRAWHLTR,03-01-18,135.9
PCUAWHLTRAWHLTR,04-01-18,136.4
PCUAWHLTRAWHLTR,05-01-18,137.2
PCUAWHLTRAWHLTR,06-01-18,137.8
PCUAWHLTRAWHLTR,07-01-18,138
PCUAWHLTRAWHLTR,08-01-18,137.3
PCUAWHLTRAWHLTR,09-01-18,137.1
PCUAWHLTRAWHLTR,10-01-18,138.7
PCUAWHLTRAWHLTR,11-01-18,138.4
PCUAWHLTRAWHLTR,12-01-18,138.4
PCUAWHLTRAWHLTR,01-01-19,139.7
PCUAWHLTRAWHLTR,02-01-19,139.9
PCUAWHLTRAWHLTR,03-01-19,141.6
PCUAWHLTRAWHLTR,04-01-19,142.5
PCUAWHLTRAWHLTR,05-01-19,142.8
PCUAWHLTRAWHLTR,06-01-19,142
PCUAWHLTRAWHLTR,07-01-19,142.4
PCUAWHLTRAWHLTR,08-01-19,143.3
PCUAWHLTRAWHLTR,09-01-19,142.9
PCUAWHLTRAWHLTR,10-01-19,143.5
PCUAWHLTRAWHLTR,11-01-19,143.2
PCUAWHLTRAWHLTR,12-01-19,143.7
PCUAWHLTRAWHLTR,01-01-20,143.2
PCUAWHLTRAWHLTR,02-01-20,143
PCUAWHLTRAWHLTR,03-01-20,144
PCUAWHLTRAWHLTR,04-01-20,143.6
PCUOMFGOMFG,02-01-18,193.5
PCUOMFGOMFG,03-01-18,194
PCUOMFGOMFG,04-01-18,195.3
PCUOMFGOMFG,05-01-18,197.7
PCUOMFGOMFG,06-01-18,198.4
PCUOMFGOMFG,07-01-18,198.5
PCUOMFGOMFG,08-01-18,198.6
PCUOMFGOMFG,09-01-18,198.9
PCUOMFGOMFG,10-01-18,200.4
PCUOMFGOMFG,11-01-18,198.4
PCUOMFGOMFG,12-01-18,195.2
PCUOMFGOMFG,01-01-19,194.3
PCUOMFGOMFG,02-01-19,195.4
PCUOMFGOMFG,03-01-19,197.4
PCUOMFGOMFG,04-01-19,199.2
PCUOMFGOMFG,05-01-19,199.1
PCUOMFGOMFG,06-01-19,197
PCUOMFGOMFG,07-01-19,197.5
PCUOMFGOMFG,08-01-19,196.4
PCUOMFGOMFG,09-01-19,195.9
PCUOMFGOMFG,10-01-19,196.6
PCUOMFGOMFG,11-01-19,196.5
PCUOMFGOMFG,12-01-19,196.4
PCUOMFGOMFG,01-01-20,196.8
PCUOMFGOMFG,02-01-20,195.1
PCUOMFGOMFG,03-01-20,193.2
PCUOMFGOMFG,04-01-20,186.5
PCUOMINOMIN,02-01-18,187.8
PCUOMINOMIN,03-01-18,178.5
PCUOMINOMIN,04-01-18,183
PCUOMINOMIN,05-01-18,189.6
PCUOMINOMIN,06-01-18,188.3
PCUOMINOMIN,07-01-18,193.8
PCUOMINOMIN,08-01-18,188.8
PCUOMINOMIN,09-01-18,193.3
PCUOMINOMIN,10-01-18,195.9
PCUOMINOMIN,11-01-18,185
PCUOMINOMIN,12-01-18,190.5
PCUOMINOMIN,01-01-19,180
PCUOMINOMIN,02-01-19,175.6
PCUOMINOMIN,03-01-19,175.7
PCUOMINOMIN,04-01-19,176
PCUOMINOMIN,05-01-19,172.7
PCUOMINOMIN,06-01-19,164.7
PCUOMINOMIN,07-01-19,166.7
PCUOMINOMIN,08-01-19,163.5
PCUOMINOMIN,09-01-19,166.1
PCUOMINOMIN,10-01-19,163.1
PCUOMINOMIN,11-01-19,169.6
PCUOMINOMIN,12-01-19,170.6
PCUOMINOMIN,01-01-20,166.5
PCUOMINOMIN,02-01-20,154.6
PCUOMINOMIN,03-01-20,139.4
PCUOMINOMIN,04-01-20,120.1
SFTPAGRM158SFRBSF,02-01-18,0.058482
SFTPAGRM158SFRBSF,03-01-18,0.046742
SFTPAGRM158SFRBSF,04-01-18,0.059321
SFTPAGRM158SFRBSF,05-01-18,0.094287
SFTPAGRM158SFRBSF,06-01-18,0.129994
SFTPAGRM158SFRBSF,07-01-18,0.122143
SFTPAGRM158SFRBSF,08-01-18,0.074857
SFTPAGRM158SFRBSF,09-01-18,0.01758
SFTPAGRM158SFRBSF,10-01-18,-0.01331
SFTPAGRM158SFRBSF,11-01-18,-0.00366
SFTPAGRM158SFRBSF,12-01-18,0.047473
SFTPAGRM158SFRBSF,01-01-19,0.104471
SFTPAGRM158SFRBSF,02-01-19,0.107845
SFTPAGRM158SFRBSF,03-01-19,0.055057
SFTPAGRM158SFRBSF,04-01-19,-0.01314
SFTPAGRM158SFRBSF,05-01-19,-0.04938
SFTPAGRM158SFRBSF,06-01-19,-0.05511
SFTPAGRM158SFRBSF,07-01-19,-0.05542
SFTPAGRM158SFRBSF,08-01-19,-0.05651
SFTPAGRM158SFRBSF,09-01-19,-0.05375
SFTPAGRM158SFRBSF,10-01-19,-0.0225
SFTPAGRM158SFRBSF,11-01-19,0.020425
SFTPAGRM158SFRBSF,12-01-19,0.028314
SFTPAGRM158SFRBSF,01-01-20,0.006697
SFTPAGRM158SFRBSF,02-01-20,-0.01452
SFTPAGRM158SFRBSF,03-01-20,-0.01044
SOFR,04-03-18,1.83
SOFR,04-04-18,1.74
SOFR,04-05-18,1.75
SOFR,04-06-18,1.75
SOFR,04-09-18,1.75
SOFR,04-10-18,1.75
SOFR,04-11-18,1.76
SOFR,04-12-18,1.73
SOFR,04-13-18,1.72
SOFR,04-16-18,1.77
SOFR,04-17-18,1.76
SOFR,04-18-18,1.75
SOFR,04-19-18,1.73
SOFR,04-20-18,1.72
SOFR,04-23-18,1.7
SOFR,04-24-18,1.71
SOFR,04-25-18,1.71
SOFR,04-26-18,1.72
SOFR,04-27-18,1.72
SOFR,04-30-18,1.77
SOFR,05-01-18,1.76
SOFR,05-02-18,1.75
SOFR,05-03-18,1.74
SOFR,05-04-18,1.72
SOFR,05-07-18,1.71
SOFR,05-08-18,1.72
SOFR,05-09-18,1.72
SOFR,05-10-18,1.73
SOFR,05-11-18,1.73
SOFR,05-14-18,1.75
SOFR,05-15-18,1.79
SOFR,05-16-18,1.75
SOFR,05-17-18,1.74
SOFR,05-18-18,1.73
SOFR,05-21-18,1.69
SOFR,05-22-18,1.65
SOFR,05-23-18,1.67
SOFR,05-24-18,1.74
SOFR,05-25-18,1.73
SOFR,05-28-18,NULL
SOFR,05-29-18,1.72
SOFR,05-30-18,1.72
SOFR,05-31-18,1.81
SOFR,06-01-18,1.81
SOFR,06-04-18,1.8
SOFR,06-05-18,1.75
SOFR,06-06-18,1.73
SOFR,06-07-18,1.71
SOFR,06-08-18,1.69
SOFR,06-11-18,1.69
SOFR,06-12-18,1.67
SOFR,06-13-18,1.71
SOFR,06-14-18,1.9
SOFR,06-15-18,1.91
SOFR,06-18-18,1.9
SOFR,06-19-18,1.88
SOFR,06-20-18,1.87
SOFR,06-21-18,1.87
SOFR,06-22-18,1.92
SOFR,06-25-18,1.91
SOFR,06-26-18,1.9
SOFR,06-27-18,1.9
SOFR,06-28-18,1.93
SOFR,06-29-18,2.12
SOFR,07-02-18,2.04
SOFR,07-03-18,2
SOFR,07-04-18,NULL
SOFR,07-05-18,1.97
SOFR,07-06-18,1.93
SOFR,07-09-18,1.89
SOFR,07-10-18,1.89
SOFR,07-11-18,1.89
SOFR,07-12-18,1.9
SOFR,07-13-18,1.9
SOFR,07-16-18,1.95
SOFR,07-17-18,1.92
SOFR,07-18-18,1.9
SOFR,07-19-18,1.9
SOFR,07-20-18,1.88
SOFR,07-23-18,1.87
SOFR,07-24-18,1.9
SOFR,07-25-18,1.87
SOFR,07-26-18,1.9
SOFR,07-27-18,1.88
SOFR,07-30-18,1.88
SOFR,07-31-18,1.93
SOFR,08-01-18,1.88
SOFR,08-02-18,1.91
SOFR,08-03-18,1.86
SOFR,08-06-18,1.86
SOFR,08-07-18,1.87
SOFR,08-08-18,1.88
SOFR,08-09-18,1.91
SOFR,08-10-18,1.9
SOFR,08-13-18,1.91
SOFR,08-14-18,1.93
SOFR,08-15-18,1.98
SOFR,08-16-18,1.99
SOFR,08-17-18,1.9
SOFR,08-20-18,1.9
SOFR,08-21-18,1.9
SOFR,08-22-18,1.9
SOFR,08-23-18,1.94
SOFR,08-24-18,1.95
SOFR,08-27-18,1.95
SOFR,08-28-18,1.95
SOFR,08-29-18,1.93
SOFR,08-30-18,1.93
SOFR,08-31-18,1.97
SOFR,09-03-18,NULL
SOFR,09-04-18,1.95
SOFR,09-05-18,1.95
SOFR,09-06-18,1.94
SOFR,09-07-18,1.94
SOFR,09-10-18,1.94
SOFR,09-11-18,1.94
SOFR,09-12-18,1.94
SOFR,09-13-18,1.94
SOFR,09-14-18,1.95
SOFR,09-17-18,2
SOFR,09-18-18,1.94
SOFR,09-19-18,1.92
SOFR,09-20-18,1.92
SOFR,09-21-18,1.92
SOFR,09-24-18,1.95
SOFR,09-25-18,1.93
SOFR,09-26-18,1.92
SOFR,09-27-18,2.16
SOFR,09-28-18,2.25
SOFR,10-01-18,2.22
SOFR,10-02-18,2.2
SOFR,10-03-18,2.2
SOFR,10-04-18,2.18
SOFR,10-05-18,2.16
SOFR,10-08-18,NULL
SOFR,10-09-18,2.15
SOFR,10-10-18,2.15
SOFR,10-11-18,2.17
SOFR,10-12-18,2.18
SOFR,10-15-18,2.21
SOFR,10-16-18,2.18
SOFR,10-17-18,2.18
SOFR,10-18-18,2.19
SOFR,10-19-18,2.19
SOFR,10-22-18,2.18
SOFR,10-23-18,2.17
SOFR,10-24-18,2.18
SOFR,10-25-18,2.19
SOFR,10-26-18,2.19
SOFR,10-29-18,2.18
SOFR,10-30-18,2.18
SOFR,10-31-18,2.22
SOFR,11-01-18,2.22
SOFR,11-02-18,2.25
SOFR,11-05-18,2.24
SOFR,11-06-18,2.22
SOFR,11-07-18,2.18
SOFR,11-08-18,2.21
SOFR,11-09-18,2.2
SOFR,11-12-18,NULL
SOFR,11-13-18,2.2
SOFR,11-14-18,2.2
SOFR,11-15-18,2.28
SOFR,11-16-18,2.26
SOFR,11-19-18,2.24
SOFR,11-20-18,2.2
SOFR,11-21-18,2.18
SOFR,11-22-18,NULL
SOFR,11-23-18,2.23
SOFR,11-26-18,2.2
SOFR,11-27-18,2.19
SOFR,11-28-18,2.19
SOFR,11-29-18,2.24
SOFR,11-30-18,2.28
SOFR,12-03-18,2.23
SOFR,12-04-18,2.27
SOFR,12-05-18,NULL
SOFR,12-06-18,2.34
SOFR,12-07-18,2.3
SOFR,12-10-18,2.22
SOFR,12-11-18,2.19
SOFR,12-12-18,2.2
SOFR,12-13-18,2.21
SOFR,12-14-18,2.21
SOFR,12-17-18,2.31
SOFR,12-18-18,2.32
SOFR,12-19-18,2.3
SOFR,12-20-18,2.41
SOFR,12-21-18,2.4
SOFR,12-24-18,2.41
SOFR,12-25-18,NULL
SOFR,12-26-18,2.44
SOFR,12-27-18,2.44
SOFR,12-28-18,2.46
SOFR,12-31-18,3
SOFR,01-01-19,NULL
SOFR,01-02-19,3.15
SOFR,01-03-19,2.7
SOFR,01-04-19,2.45
SOFR,01-07-19,2.41
SOFR,01-08-19,2.42
SOFR,01-09-19,2.45
SOFR,01-10-19,2.43
SOFR,01-11-19,2.41
SOFR,01-14-19,2.4
SOFR,01-15-19,2.46
SOFR,01-16-19,2.43
SOFR,01-17-19,2.41
SOFR,01-18-19,2.42
SOFR,01-21-19,NULL
SOFR,01-22-19,2.41
SOFR,01-23-19,2.4
SOFR,01-24-19,2.41
SOFR,01-25-19,2.4
SOFR,01-28-19,2.39
SOFR,01-29-19,2.4
SOFR,01-30-19,2.39
SOFR,01-31-19,2.58
SOFR,02-01-19,2.47
SOFR,02-04-19,2.4
SOFR,02-05-19,2.4
SOFR,02-06-19,2.38
SOFR,02-07-19,2.38
SOFR,02-08-19,2.37
SOFR,02-11-19,2.4
SOFR,02-12-19,2.39
SOFR,02-13-19,2.38
SOFR,02-14-19,2.39
SOFR,02-15-19,2.43
SOFR,02-18-19,NULL
SOFR,02-19-19,2.4
SOFR,02-20-19,2.39
SOFR,02-21-19,2.39
SOFR,02-22-19,2.4
SOFR,02-25-19,2.38
SOFR,02-26-19,2.38
SOFR,02-27-19,2.37
SOFR,02-28-19,2.58
SOFR,03-01-19,2.38
SOFR,03-04-19,2.38
SOFR,03-05-19,2.38
SOFR,03-06-19,2.38
SOFR,03-07-19,2.38
SOFR,03-08-19,2.39
SOFR,03-11-19,2.38
SOFR,03-12-19,2.39
SOFR,03-13-19,2.4
SOFR,03-14-19,2.42
SOFR,03-15-19,2.46
SOFR,03-18-19,2.41
SOFR,03-19-19,2.42
SOFR,03-20-19,2.47
SOFR,03-21-19,2.44
SOFR,03-22-19,2.4
SOFR,03-25-19,2.4
SOFR,03-26-19,2.4
SOFR,03-27-19,2.4
SOFR,03-28-19,2.43
SOFR,03-29-19,2.65
SOFR,04-01-19,2.46
SOFR,04-02-19,2.46
SOFR,04-03-19,2.47
SOFR,04-04-19,2.46
SOFR,04-05-19,2.46
SOFR,04-08-19,2.46
SOFR,04-09-19,2.45
SOFR,04-10-19,2.45
SOFR,04-11-19,2.44
SOFR,04-12-19,2.44
SOFR,04-15-19,2.47
SOFR,04-16-19,2.47
SOFR,04-17-19,2.5
SOFR,04-18-19,2.5
SOFR,04-19-19,NULL
SOFR,04-22-19,2.46
SOFR,04-23-19,2.46
SOFR,04-24-19,2.44
SOFR,04-25-19,2.45
SOFR,04-26-19,2.46
SOFR,04-29-19,2.48
SOFR,04-30-19,2.76
SOFR,05-01-19,2.54
SOFR,05-02-19,2.5
SOFR,05-03-19,2.43
SOFR,05-06-19,2.42
SOFR,05-07-19,2.44
SOFR,05-08-19,2.43
SOFR,05-09-19,2.41
SOFR,05-10-19,2.4
SOFR,05-13-19,2.38
SOFR,05-14-19,2.39
SOFR,05-15-19,2.48
SOFR,05-16-19,2.43
SOFR,05-17-19,2.42
SOFR,05-20-19,2.39
SOFR,05-21-19,2.38
SOFR,05-22-19,2.37
SOFR,05-23-19,2.37
SOFR,05-24-19,2.37
SOFR,05-27-19,NULL
SOFR,05-28-19,2.41
SOFR,05-29-19,2.4
SOFR,05-30-19,2.4
SOFR,05-31-19,2.49
SOFR,06-03-19,2.4
SOFR,06-04-19,2.39
SOFR,06-05-19,2.4
SOFR,06-06-19,2.4
SOFR,06-07-19,2.39
SOFR,06-10-19,2.39
SOFR,06-11-19,2.38
SOFR,06-12-19,2.37
SOFR,06-13-19,2.35
SOFR,06-14-19,2.35
SOFR,06-17-19,2.41
SOFR,06-18-19,2.39
SOFR,06-19-19,2.36
SOFR,06-20-19,2.36
SOFR,06-21-19,2.37
SOFR,06-24-19,2.39
SOFR,06-25-19,2.41
SOFR,06-26-19,2.43
SOFR,06-27-19,2.42
SOFR,06-28-19,2.5
SOFR,07-01-19,2.42
SOFR,07-02-19,2.51
SOFR,07-03-19,2.56
SOFR,07-04-19,NULL
SOFR,07-05-19,2.59
SOFR,07-08-19,2.48
SOFR,07-09-19,2.45
SOFR,07-10-19,2.46
SOFR,07-11-19,2.41
SOFR,07-12-19,2.36
SOFR,07-15-19,2.46
SOFR,07-16-19,2.47
SOFR,07-17-19,2.47
SOFR,07-18-19,2.46
SOFR,07-19-19,2.41
SOFR,07-22-19,2.4
SOFR,07-23-19,2.4
SOFR,07-24-19,2.41
SOFR,07-25-19,2.42
SOFR,07-26-19,2.41
SOFR,07-29-19,2.4
SOFR,07-30-19,2.39
SOFR,07-31-19,2.55
SOFR,08-01-19,2.19
SOFR,08-02-19,2.19
SOFR,08-05-19,2.13
SOFR,08-06-19,2.11
SOFR,08-07-19,2.1
SOFR,08-08-19,2.09
SOFR,08-09-19,2.11
SOFR,08-12-19,2.12
SOFR,08-13-19,2.16
SOFR,08-14-19,2.13
SOFR,08-15-19,2.18
SOFR,08-16-19,2.13
SOFR,08-19-19,2.11
SOFR,08-20-19,2.13
SOFR,08-21-19,2.1
SOFR,08-22-19,2.09
SOFR,08-23-19,2.1
SOFR,08-26-19,2.1
SOFR,08-27-19,2.15
SOFR,08-28-19,2.12
SOFR,08-29-19,2.12
SOFR,08-30-19,2.16
SOFR,09-02-19,NULL
SOFR,09-03-19,2.17
SOFR,09-04-19,2.21
SOFR,09-05-19,2.21
SOFR,09-06-19,2.15
SOFR,09-09-19,2.12
SOFR,09-10-19,2.14
SOFR,09-11-19,2.15
SOFR,09-12-19,2.2
SOFR,09-13-19,2.2
SOFR,09-16-19,2.43
SOFR,09-17-19,5.25
SOFR,09-18-19,2.55
SOFR,09-19-19,1.95
SOFR,09-20-19,1.86
SOFR,09-23-19,1.85
SOFR,09-24-19,1.96
SOFR,09-25-19,2.01
SOFR,09-26-19,1.85
SOFR,09-27-19,1.82
SOFR,09-30-19,2.35
SOFR,10-01-19,1.88
SOFR,10-02-19,1.85
SOFR,10-03-19,1.84
SOFR,10-04-19,1.82
SOFR,10-07-19,1.83
SOFR,10-08-19,1.85
SOFR,10-09-19,1.85
SOFR,10-10-19,1.85
SOFR,10-11-19,1.85
SOFR,10-14-19,NULL
SOFR,10-15-19,2
SOFR,10-16-19,2.05
SOFR,10-17-19,1.95
SOFR,10-18-19,1.88
SOFR,10-21-19,1.86
SOFR,10-22-19,1.87
SOFR,10-23-19,1.87
SOFR,10-24-19,1.86
SOFR,10-25-19,1.84
SOFR,10-28-19,1.82
SOFR,10-29-19,1.81
